2025-09-08 15:10:16.832 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句12]: [tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp02, ngdwd.ai_lane_exit_list_d] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp02
2025-09-08 15:10:16.835 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句13]: [tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp02, ngdwd.ai_prov_split_list_d] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp02
2025-09-08 15:10:16.846 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句15]: [tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp1, ngods.TRC_BTSU] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp2
2025-09-08 15:10:16.863 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句17]: [ngdwd.ai_cpc_card_d, tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp2, ngdwd.ai_lane_exit_list_d, ngdwd.ai_lane_enter_list_d] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp3
2025-09-08 15:10:16.868 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句19]: [ngdwd.ai_base_holiday, tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp2, tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp3] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp4
2025-09-08 15:10:16.884 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句21]: [ngdwd.ai_base_gantry_info, tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp4, ngdwd.ai_base_fee_discount, ngdwd.ai_min_fee] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp5
2025-09-08 15:10:16.888 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句23]: [ngdwd.ai_gantry_pass_dur_amount_m, tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp5] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp6
2025-09-08 15:10:16.891 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句25]: [ngdwd.ai_gantry_trade_d, tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp6] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp7
2025-09-08 15:10:16.897 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句27]: [tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp7, ngdwd.ai_lane_exit_list_d] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp9
2025-09-08 15:10:16.902 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句28]: [tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp9, tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp7, ngdwd.ai_lane_exit_list_d] -> tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp9
2025-09-08 15:10:17.029 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句29]: [tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp9, tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp02, tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp7, ngdwd.ai_base_gantry_info, ngdwd.ai_base_data, ngdwd.ai_base_station_info] -> ngdwt.ai_v2_maybe_pass_without_exit_d
2025-09-08 15:10:17.048 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句30]: [tmp.ai_v2_maybe_pass_without_exit_d__N0D_YYYYMMDD__tmp00, ngdwt.ai_v2_maybe_pass_without_exit_d] -> ngdwt.ai_v2_maybe_pass_without_exit_delete_d
2025-09-08 15:10:17.048 [main] INFO  c.d.hive.lineage.SqlFileAnalysisMain - 正在使用 Catalyst 解析文件: hive_filter\ai_audit\ngdwt\model_v2\sp_ai_v2_maybe_rotate_card_d.sql
2025-09-08 15:10:17.063 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句4]: [ngdwd.ai_vehicle_pass_view] -> tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp0
2025-09-08 15:10:17.075 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句6]: [ngdwd.ai_vehicle_pass_view] -> tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp1
2025-09-08 15:10:17.272 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句8]: [tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp1, tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp0] -> tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp2
2025-09-08 15:10:17.279 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句10]: [tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp2] -> tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp3
2025-09-08 15:10:17.279 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句12]: [tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp3] -> tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp4
2025-09-08 15:10:17.282 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句14]: [tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp4, ngdwd.ai_gantry_picture_d] -> tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp5
2025-09-08 15:10:17.284 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句16]: [tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp4, ngdwd.ai_gantry_picture_d] -> tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp6
2025-09-08 15:10:17.286 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句18]: [tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp5, tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp6, tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp4] -> tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp7
2025-09-08 15:10:17.367 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句19]: [tmp.ai_v2_maybe_rotate_card_d__N0D_YYYYMMDD__tmp7, ngdwd.ai_base_data] -> ngdwt.ai_v2_maybe_rotate_card_d
2025-09-08 15:10:17.367 [main] INFO  c.d.hive.lineage.SqlFileAnalysisMain - 正在使用 Catalyst 解析文件: hive_filter\ai_audit\ngdwt\model_v2\sp_ai_v2_maybe_shield_card_d.sql
2025-09-08 15:10:17.647 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句6]: [ngdwd.ai_gantry_trade_d] -> tmp.per_ai_maybe_shield_vehicle_type__N0D_YYYYMMDD__01
2025-09-08 15:10:17.786 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句8]: [tmp.per_ai_maybe_shield_vehicle_type__N0D_YYYYMMDD__01, ngdwd.ai_base_gantry_info, ngdwd.ai_base_station_info, ngdwd.ai_all_station_d] -> tmp.per_ai_maybe_shield_vehicle_type__N0D_YYYYMMDD__02
2025-09-08 15:10:17.798 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句10]: [tmp.per_ai_maybe_shield_vehicle_type__N0D_YYYYMMDD__02] -> tmp.per_ai_maybe_shield_vehicle_type__N0D_YYYYMMDD__03
2025-09-08 15:10:17.848 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句12]: [ngdwd.ai_gantry_trade_d] -> tmp.per_ai_maybe_shield_vehicle_trade_list__N0D_YYYYMMDD__01
2025-09-08 15:10:17.873 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句14]: [ngdwd.ai_vehicle_pass_view, tmp.per_ai_maybe_shield_vehicle_trade_list__N0D_YYYYMMDD__01] -> tmp.per_ai_maybe_shield_vehicle_trade_list__N0D_YYYYMMDD__02
2025-09-08 15:10:17.882 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句16]: [tmp.per_ai_maybe_shield_vehicle_trade_list__N0D_YYYYMMDD__02, ngdwd.ai_vehicle_pass_view] -> tmp.per_ai_maybe_shield_vehicle_trade_list__N0D_YYYYMMDD__03
2025-09-08 15:10:17.897 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句18]: [ngdwd.ai_vehicle_pass_view] -> tmp.per_ai_maybe_shield_vehicle_real_gantry__N0D_YYYYMMDD__01
2025-09-08 15:10:17.908 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句20]: [ngdwd.ai_vehicle_pass_view] -> tmp.per_ai_maybe_shield_vehicle_real_gantry__N0D_YYYYMMDD__02
2025-09-08 15:10:17.974 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句22]: [tmp.per_ai_maybe_shield_vehicle_real_gantry__N0D_YYYYMMDD__01, ngdwd.ai_vehicle_pass_view, tmp.per_ai_maybe_shield_vehicle_real_gantry__N0D_YYYYMMDD__02] -> tmp.per_ai_maybe_shield_vehicle_real_gantry__N0D_YYYYMMDD__03
2025-09-08 15:10:17.999 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句24]: [tmp.per_ai_maybe_shield_vehicle_type__N0D_YYYYMMDD__03, tmp.per_ai_maybe_shield_vehicle_trade_list__N0D_YYYYMMDD__03, ngdwd.ai_vehicle_pass_view, tmp.per_ai_maybe_shield_vehicle_real_gantry__N0D_YYYYMMDD__03] -> tmp.per_ai_maybe_shield_vehicle_extend__N0D_YYYYMMDD__01
2025-09-08 15:10:18.039 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句26]: [ngdwd.ai_base_holiday, ngdwd.ai_vehicle_pass_view, tmp.per_ai_maybe_shield_vehicle_extend__N0D_YYYYMMDD__01] -> tmp.ai_v2_maybe_shield_card__N0D_YYYYMMDD__02
2025-09-08 15:10:18.112 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句28]: [tmp.ai_v2_maybe_shield_card__N0D_YYYYMMDD__02, ngdwd.ai_vehicle_pass_view] -> tmp.ai_v2_maybe_shield_card__N0D_YYYYMMDD__03
2025-09-08 15:10:19.176 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句30]: [ngdwd.ai_base_holiday, ngdwd.ai_gantry_pass_dur_amount_m, ngdwd.ai_base_fee_discount, ngdwd.ai_min_fee, tmp.ai_v2_maybe_shield_card__N0D_YYYYMMDD__03] -> tmp.ai_v2_maybe_shield_card__N0D_YYYYMMDD__04
2025-09-08 15:10:19.258 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句32]: [tmp.ai_v2_maybe_shield_card__N0D_YYYYMMDD__04] -> tmp.ai_v2_maybe_shield_card_ana__N0D_YYYYMMDD__01
2025-09-08 15:10:19.259 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句34]: [tmp.per_ai_maybe_shield_vehicle_type__N0D_YYYYMMDD__01, tmp.ai_v2_maybe_shield_card_ana__N0D_YYYYMMDD__01] -> tmp.ai_v2_maybe_shield_card_ana__N0D_YYYYMMDD__02
2025-09-08 15:10:19.348 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句35]: [tmp.ai_v2_maybe_shield_card_ana__N0D_YYYYMMDD__02, ngdwd.ai_base_data, tmp.ai_v2_maybe_shield_card_ana__N0D_YYYYMMDD__01] -> ngdwt.ai_v2_maybe_shield_card_d
2025-09-08 15:10:19.348 [main] INFO  c.d.hive.lineage.SqlFileAnalysisMain - 正在使用 Catalyst 解析文件: hive_filter\ai_audit\ngdwt\model_v2\sp_ai_v2_maybe_throw_trailer_d.sql
2025-09-08 15:10:19.398 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句6]: [ngdwd.ai_base_holiday, ngdwt.ai_v2_vehicle_type_record_d, ngdwd.ai_vehicle_pass_view] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp1
2025-09-08 15:10:19.409 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句8]: [ngdwd.ai_gantry_picture_d, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp1] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp2
2025-09-08 15:10:19.413 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句10]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp2] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp3
2025-09-08 15:10:19.457 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句12]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp3] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp4
2025-09-08 15:10:19.527 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句14]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp4, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp3] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp5
2025-09-08 15:10:19.539 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句16]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp5, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp3] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp6
2025-09-08 15:10:19.544 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句18]: [ngdwd.ai_gantry_picture_d] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp7
2025-09-08 15:10:19.551 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句20]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp1] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp8
2025-09-08 15:10:19.631 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句22]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp5, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp8] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp9
2025-09-08 15:10:19.638 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句24]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp7, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp9, ngdwd.ai_base_gantry_info] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp10
2025-09-08 15:10:19.674 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句26]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp10] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp11
2025-09-08 15:10:19.676 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句28]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp6, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp11] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp12
2025-09-08 15:10:19.681 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句30]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp7, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp9] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp13
2025-09-08 15:10:19.682 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句32]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp13, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp12] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp14
2025-09-08 15:10:19.685 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句34]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp1] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp15
2025-09-08 15:10:19.689 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句36]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp14] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp16
2025-09-08 15:10:19.694 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句37]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp12, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp16, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp15] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp16
2025-09-08 15:10:19.737 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句39]: [ngdwd.ai_base_fee_discount, ngdwd.ai_min_fee, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp16, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp1] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp17
2025-09-08 15:10:19.738 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句41]: [tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp17] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp18
2025-09-08 15:10:19.752 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句43]: [ngdwd.ai_gantry_pass_dur_amount_m, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp18] -> tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp19
2025-09-08 15:10:19.975 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句44]: [ngdwd.ai_base_data, tmp.ai_v2_maybe_throw_trailer_d__N0D_YYYYMMDD__tmp19] -> ngdwt.ai_v2_maybe_throw_trailer_d
2025-09-08 15:10:19.975 [main] INFO  c.d.hive.lineage.SqlFileAnalysisMain - 正在使用 Catalyst 解析文件: hive_filter\ai_audit\ngdwt\model_v2\sp_ai_v2_maybe_tractor_publish_normal_d.sql
2025-09-08 15:10:19.978 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句2]: [ngdwd.ai_lane_exit_list_d] -> tmp.ai_v2_tractor_publish_normal_cnt__N0D_YYYYMMDD__01
2025-09-08 15:10:19.980 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句3]: [ngdwd.ai_prov_split_list_d] -> tmp.ai_v2_tractor_publish_normal_cnt__N0D_YYYYMMDD__01
2025-09-08 15:10:19.982 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句5]: [tmp.ai_v2_tractor_publish_normal_cnt__N0D_YYYYMMDD__01] -> tmp.ai_v2_tractor_publish_normal_cnt__N0D_YYYYMMDD__02
2025-09-08 15:10:20.002 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句7]: [tmp.ai_v2_tractor_publish_normal_cnt__N0D_YYYYMMDD__02] -> tmp.ai_v2_tractor_publish_normal_cnt__N0D_YYYYMMDD__03
2025-09-08 15:10:20.007 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句9]: [tmp.ai_v2_tractor_publish_normal_cnt__N0D_YYYYMMDD__03] -> tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__04
2025-09-08 15:10:20.009 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句11]: [ngdwd.ai_prov_split_list_d] -> tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__02x
2025-09-08 15:10:20.087 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句13]: [ngdwt.ai_v2_vehicle_type_record_d, ngdwd.ai_vehicle_pass_view, ngdwd.ai_base_station_info, tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__04, tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__02x, ngdwd.ai_etc_issue_base_info_d] -> tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__05
2025-09-08 15:10:20.207 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句15]: [tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__05, ngdwd.ai_base_fee_discount, ngdwd.ai_base_data, ngdwd.ai_min_fee] -> tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__06
2025-09-08 15:10:20.210 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句17]: [tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__06, ngdwd.ai_gantry_picture_d] -> tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__07
2025-09-08 15:10:20.258 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句19]: [tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__07, tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__06] -> tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__08
2025-09-08 15:10:20.327 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句20]: [tmp.ai_v2_maybe_tractor_publish_normal_d__N0D_YYYYMMDD__08] -> ngdwt.ai_v2_maybe_tractor_publish_normal_d
2025-09-08 15:10:20.327 [main] INFO  c.d.hive.lineage.SqlFileAnalysisMain - 正在使用 Catalyst 解析文件: hive_filter\ai_audit\ngdwt\model_v2\sp_ai_v2_maybe_use_free_obu_d.sql
2025-09-08 15:10:20.329 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句6]: [ngdwd.ai_base_holiday] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__00
2025-09-08 15:10:20.405 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句8]: [ngdwt.ai_v2_vehicle_type_record_d, ngdwd.ai_vehicle_pass_view, ngdwd.ai_base_station_info, tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__00] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp1
2025-09-08 15:10:20.411 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句10]: [ngdwd.ai_gantry_picture_d, tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp1] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp2
2025-09-08 15:10:20.426 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句12]: [ngdwd.ai_gantry_trade_d, tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp1] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp2x
2025-09-08 15:10:20.440 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句14]: [tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp1, tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp2x, tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp2] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp3
2025-09-08 15:10:20.809 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句16]: [ngdwd.ai_gantry_picture_d, tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp3] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp3a
2025-09-08 15:10:20.958 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句18]: [tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp3a, ngdwd.ai_gantry_trade_d] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp4
2025-09-08 15:10:20.982 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句20]: [tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp4] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp4x
2025-09-08 15:10:20.999 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句22]: [tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp4x] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp4y
2025-09-08 15:10:21.149 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句24]: [ngdwd.ai_base_data, ngdwd.ai_dim_vehicle_type_diff, tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp4y, tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp3] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp5
2025-09-08 15:10:21.172 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句26]: [ngdwd.ai_gantry_trade_d, ngdwd.ai_gantry_picture_d, tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp5] -> tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp6
2025-09-08 15:10:21.227 [main] INFO  c.d.h.l.parser.SparkCatalystParser - 解析到血缘关系[语句27]: [tmp.ai_v2_maybe_use_free_obu_d__N0D_YYYYMMDD__tmp6] -> ngdwt.ai_v2_maybe_use_free_obu_d
